Species	Collection/Museum No.	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15
Strigambitus utahensis	PR14	5.278	2.201	5.241	2.624	5.23	2.913	5.158	4.494	5.141	4.866	NA	NA	6.324	2.83	4.164	3.136	6.176	3.212	4.044	3.982	6.296	4.092	4.456	4.374	5.808	4.426	NA	NA	5.767	4.663
Strigambitus utahensis	PR14	21.281	10.344	21.257	11.555	21.233	12.267	21.233	15.782	21.21	16.542	18.668	11.994	23.858	11.947	18.965	13.063	23.406	13.039	NA	NA	23.537	14.476	19.642	15.438	22.753	15.414	19.773	16.067	22.635	15.972
Strigambitus utahensis	PR14	31.185	13.045	31.221	16.984	31.112	19.116	30.859	29.486	30.679	32.088	23.379	17.923	NA	NA	24.319	21.573	37.292	22.151	NA	NA	37.978	25.439	25.584	28.583	35.593	28.619	NA	NA	35.449	30.787
Strigambitus utahensis	PR14	11.928	8.011	11.915	8.644	11.883	9.046	11.819	11.167	11.813	11.653	NA	NA	13.333	8.919	10.599	9.436	13.084	9.468	10.42	10.414	13.218	10.446	10.931	11.014	12.694	11.027	10.95	11.378	12.675	11.359
Strigambitus utahensis	PR14	5.517	2.996	5.496	3.526	5.483	3.818	5.388	5.646	5.347	6.033	4.219	3.655	6.74	3.777	4.328	4.117	6.583	4.131	4.212	4.973	NA	NA	NA	NA	6.182	5.496	4.633	5.741	6.101	5.802
Strigambitus utahensis	PR14	13.008	7.132	12.98	8.052	12.952	8.522	12.762	11.358	12.692	12.067	10.867	8.206	NA	NA	11.014	9.112	NA	NA	10.776	10.263	NA	NA	NA	NA	14.04	11.232	11.464	11.513	NA	NA
Strigambitus utahensis	OR32	14.776	5.003	14.856	6.901	14.776	7.818	14.937	12.902	14.904	14.172	NA	NA	18.54	7.464	NA	NA	17.832	8.816	NA	NA	18.202	11.052	NA	NA	17.14	12.371	NA	NA	17.237	13.143
Strigambitus utahensis	OR32	11.593	5.278	11.547	6.253	11.562	6.906	11.554	9.718	11.585	10.463	9.457	6.676	13.567	6.622	9.703	7.521	NA	NA	9.511	8.796	NA	NA	10.218	9.68	12.807	9.618	NA	NA	12.807	10.079
Strigambitus utahensis	OR32	21.861	12.216	21.823	13.444	21.797	14.045	21.733	17.474	21.721	18.382	18.919	14.148	24.624	14.084	19.265	15.043	NA	NA	19.162	16.489	24.215	16.476	20.198	17.397	23.23	17.359	NA	NA	23.141	18.088
Strigambitus utahensis	OR32	16.985	9.707	16.994	10.385	16.958	11.165	16.958	13.731	16.976	14.409	NA	NA	18.993	11.009	15.143	11.669	18.773	11.632	15.088	12.705	NA	NA	15.72	13.584	18.158	13.557	NA	NA	18.103	14.024
Strigambitus utahensis	OR32	18.696	11.007	18.673	12.196	18.605	13.147	18.435	16.759	18.39	17.62	15.763	12.819	21.379	13.056	16.114	13.758	20.949	14.075	NA	NA	21.221	15.797	16.737	16.476	20.134	16.521	NA	NA	20.088	17.122
Strigambitus utahensis	OR32	20.717	11.407	20.683	12.151	20.66	12.712	20.568	15.083	20.545	15.747	NA	NA	22.401	12.62	19.091	13.159	22.217	13.124	18.816	14.235	22.263	14.35	19.423	14.957	21.668	14.968	NA	NA	21.645	15.461
Strigambitus utahensis	OR32	20.038	13.034	20.049	14.437	20.015	15.179	19.991	19.006	19.945	19.98	17.069	14.889	22.809	14.843	17.51	16.107	22.334	16.072	17.266	17.672	NA	NA	18.206	18.867	21.696	18.82	NA	NA	21.731	19.446
Strigambitus utahensis	OR32	20.084	9.563	20.018	10.565	19.962	11.303	19.786	14.586	19.742	15.324	17.473	11.116	NA	NA	17.814	11.997	NA	NA	17.539	13.341	NA	NA	18.354	14.311	21.251	14.256	18.277	14.807	NA	NA
Strigambitus utahensis	OR32	20.177	11.358	20.177	12.217	20.131	12.792	20.075	15.265	20.064	15.897	18.178	12.623	NA	NA	18.427	13.255	NA	NA	18.28	14.52	NA	NA	18.912	15.096	21.193	15.13	18.867	15.513	NA	NA
Strigambitus utahensis	OR32	5.944	2.361	5.951	2.774	5.951	3.133	5.91	4.98	5.903	5.467	4.564	3.112	7.196	3.058	4.699	3.532	7.06	3.505	4.55	4.378	7.229	4.263	5.078	4.838	6.729	4.804	5.098	5.196	6.688	5.122
Strigambitus utahensis	OR32	12.308	7.897	12.256	8.513	12.242	9.042	12.117	11.236	12.088	11.772	10.634	8.829	NA	NA	10.847	9.453	13.519	9.526	10.634	10.546	13.585	10.517	11.141	11.067	NA	NA	11.104	11.434	NA	NA
Strigambitus utahensis	OR32	7.054	2.177	7.016	2.612	7.002	2.872	6.963	4.379	6.96	4.765	NA	NA	8.022	2.865	NA	NA	7.917	3.278	NA	NA	7.945	3.895	NA	NA	7.608	4.26	NA	NA	7.566	4.498
Strigambitus utahensis	USGS 2605-CO	21.334	12.251	21.334	12.87	21.322	13.167	21.239	15.096	21.215	15.501	19.977	13.012	22.56	13.001	20.096	13.477	NA	NA	19.941	14.453	NA	NA	20.37	14.929	NA	NA	20.406	15.263	NA	NA
Strigambitus utahensis	USGS 2605-CO	24.69	12.413	24.665	13.29	24.665	13.981	24.653	16.624	24.628	17.131	NA	NA	26.592	13.759	23.146	14.475	NA	NA	23.01	15.797	NA	NA	23.714	16.39	25.678	16.427	23.714	16.723	25.665	16.797
Strigambitus utahensis	USGS 2541-CO	32.187	14.462	32.17	16.059	32.048	17.187	31.545	22.691	31.51	23.542	NA	NA	35.868	17.049	28.715	18.559	35.052	18.663	28.229	20.833	NA	NA	29.201	22.135	NA	NA	29.184	23.038	NA	NA
Strigambitus utahensis	USGS 2541-CO	31.294	12.987	31.294	14.352	31.259	14.991	31.398	19.032	31.38	19.999	28.185	14.922	NA	NA	NA	NA	33.625	16.061	28.565	17.599	34.023	17.581	29.481	18.704	33.142	18.652	29.498	19.239	33.159	19.187
Tumicephalus depressus	PR27	7.606	2.052	7.602	2.226	7.581	2.72	7.484	4.229	7.449	4.632	6.573	2.421	NA	NA	6.677	2.873	8.423	2.942	6.503	3.547	8.451	3.606	6.893	4.125	NA	NA	6.844	4.361	NA	NA
Tumicephalus depressus	PR27	20.478	10.511	20.499	10.961	20.489	12.008	20.572	15.034	20.625	15.924	NA	NA	22.708	11.349	18.541	12.605	22.394	12.427	18.395	13.903	NA	NA	19.222	14.992	21.85	14.814	NA	NA	21.787	15.306
Tumicephalus depressus	USGS 1438-CO	24.357	15.944	24.342	16.318	24.357	17.561	24.283	20.465	24.283	21.288	22.217	16.737	26.304	16.782	22.426	17.89	NA	NA	22.187	19.237	NA	NA	NA	NA	25.465	20.24	NA	NA	25.555	20.705
Tumicephalus depressus	USGS 2496-CO	30.92	19.174	30.92	19.468	30.89	20.349	30.744	22.742	30.729	23.329	29.026	19.791	32.682	20.041	29.099	20.745	32.359	20.789	29.04	21.773	32.564	21.905	29.642	22.478	31.845	22.625	NA	NA	31.83	23.065
Tumicephalus depressus	USNM 141705	20.473	8.356	20.425	8.96	20.345	10.606	19.996	14.112	19.9	14.939	17.769	9.549	22.906	9.946	18.048	10.662	22.476	11.147	17.738	12.156	22.468	12.641	18.406	13.627	21.451	13.906	18.262	14.192	21.459	14.51
